customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-02133,Female,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,18.42,658.12,Yes
CUST-02134,Male,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,78.72,4085.37,No
CUST-02135,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,60.04,823.11,Yes
CUST-02136,Male,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,51.25,932.69,Yes
CUST-02137,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),116.88,1025.1,Yes
CUST-02138,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),88.04,1376.97,No
CUST-02139,Female,0,No,Yes,42,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,71.99,3126.07,No
CUST-02140,Female,0,Yes,No,30,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,104.87,3112.66,No
CUST-02141,Female,0,No,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,40.71,559.28,Yes
CUST-02142,Female,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,79.99,2200.99,Yes
CUST-02143,Female,0,Yes,Yes,61,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),104.09,6021.7,Yes
CUST-02144,Male,0,No,No,19,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,30.36,563.67,No
CUST-02145,Male,0,Yes,Yes,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,41.61,1277.34,Yes
CUST-02146,Female,0,No,Yes,58,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,26.26,1529.51,No
CUST-02147,Male,0,No,No,8,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,117.24,975.25,No
CUST-02148,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),76.09,695.42,Yes
CUST-02149,Female,0,No,No,44,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,66.95,3094.02,No
CUST-02150,Male,1,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),51.84,798.25,Yes
CUST-02151,Male,0,Yes,Yes,29,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,62.95,1873.95,No
CUST-02152,Male,0,No,No,47,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,95.59,4242.11,No
CUST-02153,Male,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),109.67,4338.97,No
CUST-02154,Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.49,1162.61,No
CUST-02155,Female,1,No,No,45,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),47.96,2084.91,No
CUST-02156,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,36.91,179.09,No
CUST-02157,Female,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),61.55,1421.31,Yes
CUST-02158,Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.05,428.32,No
CUST-02159,Female,0,No,No,5,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),90.13,465.73,No
CUST-02160,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),105.57,3336.16,Yes
CUST-02161,Male,0,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,72.21,2504.89,No
CUST-02162,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Mailed check,66.88,2870.66,No
CUST-02163,Male,0,Yes,No,16,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,75.58,1280.98,No
CUST-02164,Female,1,Yes,Yes,30,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,106.84,3335.22,No
CUST-02165,Female,1,No,No,36,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,82.85,2753.1,Yes
CUST-02166,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,96.74,1054.14,No
CUST-02167,Female,0,Yes,Yes,4,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),89.95,345.83,No
CUST-02168,Male,0,No,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),110.35,7072.26,No
CUST-02169,Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,99.69,180.72,Yes
CUST-02170,Female,1,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),52.12,3101.36,No
CUST-02171,Male,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,103.44,6648.74,No
CUST-02172,Female,0,No,Yes,37,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),64.74,2288.09,No
CUST-02173,Male,0,Yes,Yes,53,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,102.72,5643.78,Yes
CUST-02174,Female,0,No,No,1,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),108.57,104.07,No
CUST-02175,Male,1,Yes,No,1,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,86.53,82.37,No
CUST-02176,Male,1,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),89.89,978.31,Yes
CUST-02177,Female,0,No,No,39,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),32.11,1277.35,No
CUST-02178,Female,0,No,No,1,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,50.38,47.45,No
CUST-02179,Male,1,Yes,Yes,56,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),73.77,4331.81,No
CUST-02180,Female,1,No,No,46,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),18.35,857.28,No
CUST-02181,Female,0,Yes,No,35,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,102.73,3241.36,No
CUST-02182,Male,0,No,No,3,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),54.95,166.48,No
CUST-02183,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),90.34,2044.96,No
CUST-02184,Female,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,94.93,5986.87,No
CUST-02185,Male,1,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,72.81,78.6,Yes
CUST-02186,Male,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),97.02,1293.8,No
CUST-02187,Male,1,Yes,No,48,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.24,4283.31,No
CUST-02188,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,53.98,1707.46,No
CUST-02189,Female,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),99.62,4202.72,No
CUST-02190,Male,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.61,2039.14,No
CUST-02191,Female,0,No,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.02,2152.62,No
CUST-02192,Male,0,No,No,47,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.28,4479.42,No
CUST-02193,Female,0,Yes,Yes,22,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),85.62,1747.39,No
CUST-02194,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),46.47,486.97,Yes
CUST-02195,Male,0,No,Yes,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),102.2,4143.09,No
CUST-02196,Female,0,Yes,No,28,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),55.4,1598.31,No
CUST-02197,Male,0,No,No,69,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,73.27,5248.36,No
CUST-02198,Female,0,Yes,No,50,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,52.32,2745.66,No
CUST-02199,Female,0,No,Yes,22,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),90.44,1874.23,Yes
CUST-02200,Male,0,Yes,No,30,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,76.12,2190.54,No
CUST-02201,Male,0,No,No,20,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),65.03,1173.82,No
CUST-02202,Female,0,No,No,23,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,20.03,421.44,No
CUST-02203,Male,0,No,Yes,71,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78.72,5376.16,No
CUST-02204,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),80.24,601.58,No
CUST-02205,Male,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,36.12,757.39,No
CUST-02206,Male,1,No,Yes,3,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,51.23,164.41,No
CUST-02207,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),105.88,221.2,No
CUST-02208,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,72.92,2069.09,No
CUST-02209,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,61.51,878.41,No
CUST-02210,Male,0,Yes,No,7,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,111.6,812.52,No
CUST-02211,Male,0,No,Yes,47,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,99.19,4363.57,No
CUST-02212,Male,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),27.75,1430.1,No
CUST-02213,Female,0,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),103.89,5689.27,Yes
CUST-02214,Male,0,Yes,No,36,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,32.97,1217.47,No
CUST-02215,Female,0,Yes,No,3,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),35.48,112.39,Yes
CUST-02216,Female,0,Yes,No,54,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),25.53,1501.04,No
CUST-02217,Female,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,66.14,758.35,Yes
CUST-02218,Male,0,Yes,No,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,82.47,1609.92,No
CUST-02219,Female,0,No,No,56,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),93.37,5280.92,No
CUST-02220,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.67,712.77,No
CUST-02221,Female,0,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.79,221.55,Yes
CUST-02222,Male,0,No,Yes,54,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,80.12,4742.63,Yes
CUST-02223,Female,0,No,No,27,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,70.56,1985.02,No
CUST-02224,Male,0,Yes,No,36,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,23.14,911.18,No
CUST-02225,Female,0,Yes,No,60,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),111.54,6053.13,No
CUST-02226,Male,0,Yes,No,38,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,93.85,3393.95,Yes
CUST-02227,Male,0,Yes,Yes,22,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),53.88,1131.69,No
CUST-02228,Male,0,No,Yes,51,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),71.64,3600.15,No
CUST-02229,Male,0,No,Yes,10,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,55.43,502.28,No
CUST-02230,Female,1,Yes,No,65,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,63.53,4471.58,No
CUST-02231,Female,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),77.62,970.02,No
CUST-02232,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),57.85,2121.45,No
CUST-02233,Female,1,No,Yes,48,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,80.07,3593.31,Yes
CUST-02234,Male,0,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),64.51,921.76,Yes
CUST-02235,Male,0,Yes,No,55,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,83.73,4981.39,No
CUST-02236,Female,0,Yes,No,53,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),44.22,2150.36,No
CUST-02237,Male,0,No,No,30,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,35.12,1039.55,Yes
CUST-02238,Male,0,No,No,60,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,19.36,1091.91,Yes
CUST-02239,Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),78.2,4172.43,No
CUST-02240,Male,0,Yes,Yes,59,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,116.08,7163.88,No
CUST-02241,Male,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,60.04,3325.95,Yes
CUST-02242,Male,1,Yes,Yes,60,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),39.26,2554.01,Yes
CUST-02243,Male,1,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,19.31,820.84,No
CUST-02244,Female,0,No,No,28,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,69.28,1771.33,Yes
CUST-02245,Female,0,No,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),117.27,2961.86,No
CUST-02246,Female,0,Yes,No,43,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),116.38,4945.85,Yes
CUST-02247,Male,1,Yes,No,4,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),28.14,107.51,No
CUST-02248,Male,0,Yes,No,51,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),99.64,5122.16,No
CUST-02249,Female,0,No,No,52,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),35.33,1738.92,No
CUST-02250,Male,0,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,98.94,5449.04,No
CUST-02251,Male,0,No,No,37,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),103.35,3551.3,No
CUST-02252,Male,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.77,795.17,No
CUST-02253,Male,0,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,41.73,2007.15,No
CUST-02254,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.66,22.99,No
CUST-02255,Female,0,Yes,Yes,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),67.89,3587.22,No
CUST-02256,Female,0,No,No,34,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,20.67,710.36,No
CUST-02257,Male,0,No,No,45,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),80.61,3505.2,No
CUST-02258,Female,1,No,No,71,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,73.83,5566.55,No
CUST-02259,Female,1,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),55.94,3030.07,No
CUST-02260,Male,1,Yes,No,71,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),64.18,5005.55,No
CUST-02261,Male,1,Yes,No,10,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,117.01,1082.0,No
CUST-02262,Female,0,Yes,Yes,28,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,34.77,911.94,Yes
CUST-02263,Female,0,Yes,No,68,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.1,6568.71,No
CUST-02264,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),82.53,5172.39,No
CUST-02265,Female,1,Yes,Yes,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,84.37,3772.37,No
CUST-02266,Male,0,No,No,6,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),52.57,309.77,No
CUST-02267,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,39.65,2529.82,No
CUST-02268,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),83.08,4800.43,Yes
CUST-02269,Male,0,Yes,No,11,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,109.27,1265.7,No
CUST-02270,Female,0,No,No,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,115.6,1258.66,No
CUST-02271,Male,0,Yes,Yes,35,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,66.09,2272.68,Yes
CUST-02272,Male,0,No,No,28,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),60.56,1788.33,No
CUST-02273,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),52.89,536.22,Yes
CUST-02274,Female,0,Yes,No,52,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,99.0,5409.68,No
CUST-02275,Female,0,Yes,No,69,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,43.54,3261.81,No
CUST-02276,Male,1,No,Yes,46,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,69.3,3472.05,No
CUST-02277,Female,0,No,No,32,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,52.51,1656.55,No
CUST-02278,Female,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.57,6367.73,No
CUST-02279,Male,0,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),46.27,1753.86,No
CUST-02280,Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),86.65,1533.51,Yes
